PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
-3.6543944863157916,-0.7028173046998307,0.3315436710783629,0.0003251328543982819,-0.20772537426433707,-0.30258331186650683,-0.5456826127971668,0.027073022355997303,-0.38374213524717626,0.43955960768140917
-1.2888743292019007,-1.2005162684865294,0.16748479495534543,-1.133497095206327,-0.4348596682965115,0.9029566924450634,-0.537594007474337,-0.3840665352928181,0.12676838097737847,-0.3594962381765649
-2.708716309266504,-0.4986302210771605,0.2555374937287415,1.0656076384126778,0.6960410647480153,1.1294682001271328,-0.6034041068408156,0.21140642633524798,-0.2611141049079786,0.2868610524905722
-2.5679701920981555,-1.078850147456907,0.2570736956714456,-0.22746128852875544,-0.6607143795977509,-0.18070150705536675,-0.3174867503629003,0.3047289887248318,-0.2387704924261969,-0.10738044071264233
-2.7623368348025616,-0.6296808750825639,0.2800249700703081,0.4505217677226938,0.26637602088326146,-0.007655166071701074,0.4680216234717527,-0.015282745319333038,-0.8736306584528793,0.13777859143231522
-2.065231311490211,-0.2748939885673799,0.2648022404389089,-0.43269106588288203,-0.46283457784093723,-0.2237607408089379,0.30878609696686876,0.2282599988662073,1.0636786490320715,-0.4104832102139579
-2.54700259311935,-0.6293592991747783,0.24961199379748358,0.6944492742491206,-0.280662867983244,0.6185105259563064,0.4358857372944007,-0.4649569479280171,0.2889425203535742,-0.036256011762499776
-2.692500579739088,-0.5382208888403724,0.29033496969922856,0.47753485139119334,-0.07814598941323411,-1.4521897762341327,0.24776272028698637,-0.03727724799242513,0.5594898121409434,-0.05182763981116357
-3.119243824951821,-0.7183335187167419,0.30348362356193814,-0.902176722768433,-0.8124502228380784,1.2738757762631552,0.250711711330788,0.359862522818369,0.372017784001417,0.6356547545504094
-2.9174521651512486,-0.8828832881006355,0.27068953112379773,0.07978013436780834,0.03051234080714559,0.38205487299097945,-0.9221725007915083,0.038245448649753606,-0.012348629421746351,0.17392772249223704
-2.248446491612779,-0.17888729288780675,0.246415433525451,0.8923067378154032,-0.4397644490359655,0.8296876853916537,0.2473636287890132,-0.42691462781836764,0.13891470998595565,-0.5983958452868354
-2.9330249027791093,-0.9210927361709634,0.28125889460735637,0.4701935094584333,0.26952911882366776,-0.0550511897369397,0.6621844768150099,0.38812232205141683,0.12247013425491932,-0.3606236261127667
-2.3474468384439597,-0.9060384164373537,0.2239291670127912,0.7738842452799728,0.03838293904791865,0.38039027067735004,-0.21177169822993636,-0.3507808437026822,-0.5584137896289206,-0.4875455615753562
-2.6778054624981658,0.03990257772788058,0.2798169285502496,1.0063259639868851,0.16103763157735757,1.4205492481145192,0.5600662249679471,-0.5968680992380861,0.2231746573506179,-0.3891957981700587
-2.4568856923983478,-0.6822103645917157,0.26000828926697267,0.2035010284735152,1.2472493862204113,0.27363836202430153,0.7372076615343074,-0.11645925065897464,0.715790066880655,-0.11340080694643659
-2.32981395510788,-0.6852339609111806,0.24888854542597943,0.5428051460223126,0.496462104673107,0.7926433287994569,0.4857508623491075,0.03930251389822777,-0.36420498539874774,0.24230862425173094
-2.915245659010193,-1.1810818748452339,0.27314711407552333,-0.20090311047683415,-1.1538133965574002,-0.6004189845963086,-0.8857124051876364,0.43521584478897773,0.4527871718812849,0.7908916651235819
-2.9819748816949896,-0.5357672442650455,0.3102038688597753,-0.180035633299443,0.9382076433748512,-0.3986409172705681,-0.014144027708440983,-0.04371436602690619,0.384904007200458,0.18221715491336896
-3.4831340756368188,-0.4615732595807138,0.3099333248767332,1.6509217891271786,-0.7473238002925947,-0.04976475844157883,-0.08371321689162407,0.28492050203129055,-0.025748758743427497,-0.03335655245899166
-2.7183307347672874,-0.7834535057541794,0.28164055316709596,-0.18253992932093818,0.2623113531708577,-0.5611646635110658,-0.32087358195064897,-0.13725700846273203,0.03010564234877346,0.055525431729092606
-3.2439584012667866,-0.6341724115364751,0.29902739205433965,0.9775517683699092,0.15419255472225898,0.6733403785901524,0.7806552394088992,0.4738642416801678,0.049132244705064464,0.8514855967838897
-2.5147036781114007,-0.6298476767068296,0.24616402507981144,0.23841717782688482,-0.48505055411762354,0.5628726278836013,0.20700814378944196,-1.3144322311758596,0.06845701207070845,0.6177583679414306
-1.9914223898053236,-1.0190121348209606,0.23684389019777008,-0.9250866216803783,-0.47762164292813897,-0.3411422899582363,0.04449768365668093,-0.1948986018124233,0.767927004038482,0.19732588173140356
-2.9271663545538247,-0.30986264394695445,0.30057125160269227,0.8037249430486016,-0.547947333301085,0.3905349084560783,-0.1378504299817262,1.2404695846115341,0.16375042855606306,0.06809320341598654
-3.137138310225948,-0.5809749023699211,0.3231371064634094,-0.7198751146507972,-0.3485713755431504,0.16164332238920567,0.8068464570895062,0.018936414028935002,0.5285358363552226,0.3385109399498298
-3.7505915800321756,-0.5683567103410037,0.37112188301359933,-0.8291259288308959,0.31834798729852903,-0.36489580611472616,0.25336380353072196,0.36413075867148353,-0.07386679982915412,0.5045538946383027
-3.414028319989692,-0.4495919473021307,0.32901572649131366,0.8324270515397162,0.5859457186403324,0.03632911979768236,0.40098028133443003,0.6778259063442035,-0.2576628719105053,0.8057546541366811
-3.0109829408372337,-0.4781059315873834,0.31889459467413306,-0.3991231694180483,0.1604778301863703,-1.012303461891148,0.7486437135726202,-0.7464142054798026,0.6223481609380198,-0.2722261356698899
-3.199355868891466,-0.5214724749195415,0.31601301637131457,-0.527005631084544,-0.04102645406251369,-0.2400151245640908,0.26673505472695946,-1.0167115917889027,-0.1472629255528262,0.40338485840386007
-2.857438863385162,-0.3637120238190796,0.28977066313253425,0.8880323284032212,0.10579462309991441,0.6958674468920838,0.09563177609704412,1.1515965360055351,-0.05835952373702574,-0.34873618077770324
-2.6530053259271567,-0.5940388561365861,0.2885510683952935,-0.12896780542914718,0.19156930280900109,-0.27548031529291084,-0.18109009744660376,0.23903730294634648,-0.3240063792590301,0.019076774347116146
-2.3904773976554097,-0.5191463412020361,0.25209960386062213,0.8613621309272068,0.1467424634138194,0.010783894363120767,-0.5163120942762034,-0.2186459435542326,-0.02800693555574876,-0.13543109936545275
-3.519455013903243,-0.5459708100043618,0.34122927369921857,0.4320180185478765,0.5403829136435259,-0.08574239445243087,0.4091816587468239,0.7447109745125076,-0.20965006124490862,-0.14313528465030145
-1.97302645676143,-0.5847895136659911,0.2505978838539604,-0.8898235856006192,0.11278718488589118,0.08402196286494301,0.6947079481115482,-0.517066914004716,0.008619451326610437,-0.1997071169084393
-2.3138364604058568,-0.5129125417533055,0.2519889516226019,0.15775602252354715,0.42149306200423836,0.4845055738965909,0.10720411588222965,-0.45819261045171344,-0.1709621841958573,-0.14732387209744524
-3.559509659825076,-0.9092718146754993,0.3352944085610534,-0.6717000206769659,0.135602220355822,0.10899423721933915,0.6264544635538598,0.18174334488362093,-0.6606163730228591,0.414299090309794
-2.4065552532182033,-0.9603572192463464,0.25033306657990223,0.49393223279199866,0.4657574310757673,-0.7246681295618349,0.0010482456142105782,0.48762995676284143,0.30273960908322933,-0.012409150268672928
-3.1544475478628917,-0.6180722449401794,0.3140949153082071,-0.10067857255085173,0.15743842584185788,0.2266159370461651,0.18415329830622146,0.6182843368159874,-0.3757344700889896,0.08686305557377494
-1.969750947995394,-0.9435000715481433,0.2150424678046725,0.1650658979439872,-0.5256626065056402,0.5344721339447625,0.692864738735403,-0.30695624062082405,0.013926498760077883,0.06795084585469313
-2.196397345368341,-0.4604602226668883,0.2611461443056803,-0.4671880331230797,-0.06301607278946753,0.7952635224890533,0.21951226049299935,0.4728074709759027,0.9674641262332279,-0.5924729316800021
-2.515030810136391,-0.541691776002205,0.28500183697897175,-0.4027875487739945,-1.0357877369811528,0.19524568715528473,-0.2950274585516513,0.8579614006241972,0.5732105977725535,-1.2693632289788204
-2.486874354568126,-0.5898768678225569,0.2918827999707255,-1.1313840155099961,-0.4879851021230508,0.018357677639631753,0.28825015273778837,0.42437602189725676,0.48353141006629113,0.10073739311546914
-2.0340554294212665,-0.3730732524252968,0.22843136591584148,0.8831222514669289,-0.1230369560312763,0.07516374626492257,-0.9453266543610753,-0.38161533913689694,0.7496718761747564,-0.17665456008288521
-3.1016308134067194,-0.4457553856442667,0.31077302396620476,-0.1037989187901475,-0.08952799837394601,0.40927847628245084,-0.45212845765219656,0.07822791261260884,0.08609804762134265,0.21490111421815228
-2.826425026831795,-0.5345828963144387,0.2870148563780954,0.059261437796754586,-0.875549794696271,-0.5061244112638207,0.6303236201346191,-1.1966100794727672,0.7580982056237204,-0.3834487631014067
-2.0689262026318986,-0.6680066177414363,0.2572380553082804,-0.4204980579287081,0.05439218554267462,-0.805705598405625,0.2132674942239521,0.020177181369426797,-0.10805175136613138,-0.4450611007155405
-2.8674599409972563,-0.7286104588015871,0.2738551117976401,1.0962058044918863,-0.5990011166090706,-1.234192223128078,-0.5992871976178948,0.20964470812745944,0.5732260010375776,-0.003857749957582345
-2.0714235424302405,-0.58250662610164,0.2166720282240135,1.6046879596228418,0.07457737951769074,0.2244238786347207,0.8255159986263243,0.6969513130336502,0.6471776973068282,0.5030643755782902
-2.837270830147374,-0.48334415614042225,0.3009398905111975,-0.6337833193901581,0.42539344391764766,0.214375965041212,0.2759939320594717,-0.7258720359963472,-0.21134559242093767,-0.03752010169136524
-2.5050230451804727,-1.0055868257117127,0.2634194356064598,-0.21636889822184424,-0.38628785938669963,-0.9199558644579755,0.07711804304835172,0.25747292468117394,-0.1502435177923038,0.5216776008460821
-2.9500323093070278,-0.9198149250831962,0.2884010063547654,-0.45298497196717397,-0.43246063952178665,-0.5499475845717401,-1.132381860312925,-0.0351102585061283,-0.07523435417361005,0.6724214440949963
-1.13442024991935,-0.4361602967515495,0.18060463893432127,0.33411664950513315,0.6386964875176601,0.46980124935156087,0.5966031607938524,-0.43578826187445774,1.0236566747976854,-0.9870129626431554
-2.6740380625594,-1.1981173019554079,0.2555164685018837,-0.02285765287152884,-0.4622762562868485,-0.4614884851252482,0.057527521522768715,-0.025847557194293932,-0.3884522745747563,-0.10492304467859026
-1.7255933635560468,-1.0292107180213592,0.2236249113917823,-0.3134670313892743,-0.08702162173835017,-0.467716287768964,0.22106783946527298,0.49961531192050257,-0.008416467099071536,0.21532784214202208
-2.7647679264005802,-0.5465394191854045,0.2668726275851689,0.5040538676976061,-0.7177357350617285,0.1049939589981621,-0.48376208930876285,-0.6066788543935902,-0.04498464987287604,-0.11419339048371684
-2.2042445693819435,-0.6510129294353819,0.22722465358848942,0.4758418285762472,0.5341945887455021,0.37876627405542823,-0.6313487392187083,-0.7057978404654823,0.0826527084061292,0.5693302583579912
-1.976282254899382,-0.8527312593896531,0.23504895165725015,-0.7673658079714923,-0.35343138736079166,-0.08723794726045628,-0.38486137986503716,0.1440487567740439,-0.047568083048673326,0.3204757198602357
-2.315376242319312,-0.8379109878612061,0.23587568904213566,0.6757373983558989,-0.07752592789128447,0.37764541804183194,-0.04100569384029996,0.3838203813440264,0.3804208045636558,0.7717685547040746
-2.07050873079853,-1.0724503823946974,0.24008085181551153,-0.349447899201469,0.025104513964197817,-0.44456302715518803,0.8551663797597905,0.40054596741139376,-0.43354105166811413,0.4958046487609685
-2.6835435765203575,-0.8603583270670653,0.2934516721497319,-0.7453993478884647,-0.601022455053577,-0.955632277236621,0.5239107758821712,-0.05154984071671446,0.01286869695594029,0.12936785038138307
-2.4063622048026208,-0.7669410569578186,0.270889755840771,-1.007824749143325,-0.8453789580939748,-0.7034297988347178,-0.255119585066753,-0.6693518123822089,-0.5051890900148469,0.14829534971578334
-2.8907941126102448,-0.8222060113024751,0.26721203852844494,1.1906545309855994,-0.33723464874291254,0.16527543798005614,-0.10691568140532169,0.12143443785597655,-0.27628675124182706,-0.19136899302984467
-2.2334054455111847,-0.4992856765072984,0.2544766562178324,-0.5154451928859766,-0.860269153606195,0.5869193314976068,0.675034871098089,-0.5736620033537327,0.5458750095962075,-0.3624376036623811
-2.3433033335195033,-1.261824043912886,0.2577969662654914,-0.5458830011732129,0.29276885208612785,-1.0251412559178792,0.07800739916560116,0.8353941782107497,0.6488905366867046,-0.4712574830512064
-3.1509299590721453,-0.277054276711269,0.3204564908873706,0.9351422371741651,-0.8556402196405883,-0.2996154495135136,0.16278854527061573,0.2948943506472652,-0.8295847832623691,-0.5774888786661027
-1.6677610464172004,-0.6622075152326227,0.21713637833557708,-0.32457603002373975,0.15578149179363532,0.3116995675081222,-0.6527700496813937,0.5045074048329604,1.02160570460259,0.5871168994733292
-2.400970137599798,-1.3614798407704543,0.24767522512490006,-0.7088779825349388,0.26300598209722836,-0.8063738457682383,-0.16276224185506447,-0.7337814446136247,-1.1167644224794377,0.11212579457002037
-1.8194241752697373,-0.773870431374717,0.23816611307952898,-0.8921772761884739,1.1237297404205449,-0.21210549924405242,-0.26849620876123614,-0.3390106800658907,-0.0701942261527649,0.10383235329002108
-1.8788654820502624,-0.927347103306649,0.21379248123010522,0.9625975850785862,0.4061979871829053,-0.6707132080804274,0.08668449966205843,0.03777539252353716,0.09085721544695956,-0.18172636988295982
-1.641152720369216,-1.0671384455574315,0.19729963406116977,-0.47689592074746645,-0.6226718606338064,0.030793333625054337,0.6621228189539387,-0.3136340340321731,0.28655761224830234,-0.05968478867286249
-2.3555142970302354,-0.6115938848648388,0.2408260571462213,0.37146463019776965,0.7836333239745583,-0.2887292911198106,-0.560522053920599,-0.84102463984116,0.42042318865198786,0.10209892673159554
-1.865136917303261,-0.798632079670974,0.20880535437036685,0.21520357572851576,-1.0131366952727077,-0.21522230185579685,0.1826184252737914,-0.5255785230673358,0.06615292639855729,-0.3389476409988818
-1.3903287031037828,-0.6596172755700479,0.19512978403399453,-0.4184277794711656,-0.6222627376401836,-0.3577429893572889,-0.032451873760802386,-0.9474166962079859,0.45783272177381285,0.02999447751370267
-2.283231858521331,-0.06838419536295372,0.2756735644477864,0.5487207541798943,-0.005481524979915446,-0.142052457191318,-0.6747957689883628,0.5674254812278003,0.9441515133251405,0.3034478960527235
-1.8285817469392154,-1.0063792442455473,0.21189115059940158,0.24398708669560837,1.5967782948273046,-0.2421810448987504,0.22729901835743122,0.12699596843398198,-0.37483581461649274,0.07448651092202027
-1.4654517271453555,-1.062563214775745,0.18213928578386748,0.08648581268804237,-0.685944161490211,-0.750473289485637,0.002970252948303025,0.34083620455883196,-0.3477386382637275,0.8078318723809197
-2.3827801059757228,-0.7675466412238489,0.280212569810613,-0.7390378480126784,0.183413802504466,-1.1204876159673587,-0.2364044625903976,0.6612148620824243,0.8033410455691757,0.5469436496640159
-1.8287107295996137,-0.5128554454152364,0.2499441314170127,-0.3168269717205073,-0.05704141212998424,-0.5306841175949754,-0.25971338036400654,0.6805146414838378,0.24589463928155314,0.007627626856270621
-1.838532343062782,-1.1718442511369611,0.20855606708586308,-0.22052323967576667,-0.9054118476981825,0.22694552907394622,0.5530221549447015,0.3159717380203021,-1.8597864860620412,-0.33345178309712636
-2.364270291713416,-0.6825200947372791,0.2665557022496748,-0.29089800373415037,1.484753012543423,0.30439219756856944,-0.4728748588155076,0.16698438180592853,-1.0352181868707844,-0.12638826555049484
-1.7418128072999959,-0.9751827314785247,0.18044907031260107,0.402777015734727,-0.5832528500527964,0.9744986961053447,-0.22104528070202875,-0.2920097930846375,-0.355836150837361,0.007768832841344818
-0.7331492894777357,-0.7124144444375912,0.12592366648724546,0.77489390814936,-0.7023716805459064,0.3474410469079703,-0.4735512892016032,-0.531268040217821,0.41699706103092615,0.39338259204426557
-1.1336740597438988,-1.1454270176681838,0.17778599499186457,-0.8294768957506836,0.196778700383027,-0.2183456277457107,0.4791804503116389,0.5751892535974065,0.1411372570696856,0.3132132457795846
-1.455723573236975,-0.41104395501619184,0.2450449050248217,-2.0470884488450984,0.0960994520805819,0.27203391595090926,0.5499398407655417,0.013546792478521516,1.14266010550004,-0.17163556409419167
-2.117640934208412,-0.8998021918040459,0.24599189919626918,-0.3578184296595123,0.02591499265273784,-0.6329344969920875,-0.1299390566441455,0.07714037628812738,0.2524479014846916,-0.8527612470572672
-1.4325382789488736,-0.973276442116862,0.1590078121467876,1.5140097972956552,0.35112145813719364,-0.2956329518655892,-0.7309261399143683,-0.0053705472670021,-0.47871939144393694,-0.2167791635465733
-2.10978164150567,-1.0037276641804735,0.212614819103388,0.9933488839113825,-0.14915203470247365,-0.8620876613704512,-0.9758041883532274,-0.39718153855438115,-0.4204427421521438,-1.0996515182599789
-0.4447664730682632,-0.9142909877765517,0.11381763125476817,0.5261487949974154,0.21441631018680665,-0.24969307288351003,-0.4138526186616212,-0.1401466701597288,0.8266951804456453,0.0957477665289136
-1.5668793307822912,-0.9016137423262132,0.1987159132159401,0.49548128787381607,0.05194393974379269,-0.2892070854506039,0.3760603918743123,0.38665754813187836,-0.5448872999851154,0.7443054561586567
-1.5039853725456103,-1.0082031152117357,0.20824686509338708,-0.4736803431476364,-1.1969889684444535,-0.3281939128020472,1.0095019996990597,0.0763065723919081,-0.06605545075021653,-0.4916558851443174
-0.6080375209031188,-0.95004884787801,0.1333973898737944,-0.07333895976571699,-0.1309216456991697,0.6445799676874974,0.21547143863856105,0.7897953436375273,0.14622529318885832,-0.2616854667715649
-1.5212579074670836,-1.2354230932443724,0.21054795508234989,-0.8919813360059436,-0.1407037705014701,-1.036382064961475,1.197957362766595,-0.14243596744281434,-0.38066832235213743,0.010406119745113093
-2.1176580572452064,-0.9570655251121983,0.2142103445473721,0.7025770309544265,0.08050856438467756,0.013431213064163944,-0.26652670314331595,-0.2675784134165366,-0.3462683222494743,0.02274242987176906
-1.4787785817973582,-0.8213261131034074,0.20492225852795837,0.1183951889773303,0.7576201675715677,-0.7763774802061538,0.7277243173644917,-0.031158614788609144,-0.04104618168783519,-0.6088691330722986
-1.426089859375667,-1.0833244392003274,0.1865376212148941,0.26121954714010215,-0.34605764191118216,0.5616622763117792,0.10364795743764561,1.5993372306052969,-0.02074049251398941,-0.13696309096041698
-0.9969184204627581,-0.5093133336538317,0.1589702625302347,0.6493496917839144,1.9852133408731911,1.5910592384471758,0.3852569602531719,0.17334597333904286,0.0585066849415081,0.043507850178870676
-0.7876942068166153,-0.8835309370211467,0.13325945627688243,-0.803865904095774,-1.0031973856896534,1.3174974568008802,0.33611323218695577,-1.026662456888565,0.7889004369780812,0.4024581726788291
-1.3307159030103368,-0.9905300640513919,0.1742522908973599,-0.31040894493955035,0.8676072834238595,0.8717082478166751,-0.46575331223680366,-0.4774813058345657,-1.4053599209237568,0.32726336959948865
-0.9794115089856232,-1.1390851617570041,0.1488768506237764,0.2178895874778814,0.26610009499267945,0.43860753962777255,-0.6970738365643043,1.0639302158973232,0.5569628599125097,0.4856014653060437
-0.2763400266189657,-1.1493711994256506,0.11925381240446319,-0.6935621575088825,-0.6366526229550917,-0.3756453920951845,-0.992719262291945,0.2745117282166804,-0.09133032027958297,0.27123367085361216
-1.2038233097620388,-0.6398923144339015,0.19306796550889174,-0.5616880289427486,0.5493160949298771,0.4344424399928667,0.19725647937065097,-0.015021998320189104,0.7196085632775177,-0.7747398145283507
-0.07895258296791421,-1.0994582412900684,0.10025569195797342,0.16157346142381346,0.03840876382124658,0.1598743462420421,-0.08384143127281432,0.6144643983947371,0.02320509501212997,-0.37419165044886527
-1.1834481995704207,-1.007846975031709,0.17616304635091629,-0.07614307904449653,0.9818259583258389,0.22400825344044148,0.3339708457155217,0.07128368137037137,0.07274277820529212,0.7397335748536688
-0.5467167735304492,-1.063747867982797,0.1022449289814542,0.8889805274844036,0.12977966599261792,0.5357085643481682,-0.2580009380981694,0.09867409312352676,0.2481786981330231,0.6854895917022042
-2.2176380177442243,-0.6426950330913312,0.25955081247386647,-1.2849119268761882,0.6025327809824044,0.9582367853732886,-0.3469451301828463,-0.09876642956395967,-0.09907291525742394,0.4573868247826164
-0.7161040906734522,-1.153888978278795,0.11804706224752716,0.384109376941415,-0.8922421122941356,-1.1579332655039203,-0.7199432427553286,-0.8175922408201299,0.6158421327931378,1.1202989923320854
-0.9292137196545588,-0.8720952963966933,0.16566794700155202,-0.42546830354634424,0.29718913168261324,-0.30075244428700026,-0.30247828430428114,-0.18528912529030261,-0.28911786738169176,0.9646922395353721
-0.6124249005045787,-1.155766088976171,0.09427831842305891,1.1203493734260066,0.756033739687345,1.1500645090849169,-0.370733441569955,-0.03955791411915766,0.02639074478158796,0.10858380624946898
-0.3077203374713577,-1.1320475938014072,0.08322978802868969,0.6466195727082382,-0.10926144595395035,0.5412275252632363,0.07765956907971303,-0.8670287038355304,-0.22008619790336645,0.1846696816572851
-0.4872954182124239,-0.6970626247148635,0.12513149149597788,0.4708409378357899,0.5431964025636155,0.27051789742700066,1.6336842899719106,-0.6894244158989151,0.3053834619752737,0.008063315622906532
0.8489199219795855,-1.3491064269442745,0.0004585825636133672,0.3448321173656641,-0.6911820729994098,1.0468756115251225,-0.15991187394731593,-0.27993909060547634,-0.3803258944933313,0.41777526616422506
-0.05755264098020737,-1.4098154731803285,0.08221819826545848,-0.5523644351222178,-1.3004877229360798,0.8905843511755048,-0.2582513203071766,0.1948109830381817,-0.21805126145722079,-0.7009973671692178
0.22419032436615982,-1.0602812122253724,0.09194016347496947,-0.42891166685349014,0.10929495574239799,-0.610633145212123,-0.4580710635716781,-0.10341734355366987,-0.20942109668127207,-1.1219576058485254
0.29944007951317514,-1.4038450314114248,0.06445114280920299,-0.9622638622591917,0.0828412898760701,0.3484412931991105,0.4742879685114899,-1.1012889795959402,-0.4474200818142899,-0.916342193706453
-0.7672896166521537,-0.8405618522873755,0.16633871909510806,-0.879259774402351,-0.5158898458611938,-0.7625866947599249,-0.6575754295561909,-0.029399547360052035,-0.02873071145044807,0.39794565603084864
-0.43245897321243315,-0.9147608044219797,0.13321130214573315,-0.5321652555291736,-0.39866490931306997,0.5821940649851318,-0.32217514844427836,0.4999010213505775,0.813261488616905,-0.06750840960373838
0.3213362568883493,-0.9702893029876636,0.0724336527362925,0.6371212005353075,0.24515922287906602,-0.26428838538489785,-0.329860013711801,0.06401447664252971,-0.24694346664479344,-0.36171358904685197
0.17208176266127345,-1.2326930404597103,0.08408361428559553,0.25401413541230605,0.27885652314649395,-0.5312363703562699,-0.20901387980075026,0.546638061558409,0.2517730275217147,-0.9579384383976197
-0.3070585730756273,-1.398794422570531,0.09485966903331783,-0.7024432511689461,0.43349647384051504,0.22310308001909196,0.6436283169238554,-1.1405015305861015,-0.794638364904722,-0.6285426248601033
-0.24370017315787246,-1.510328560430104,0.09544852571078438,-0.4437385374709628,-1.5613562619482122,-0.23219188636075833,0.5790811436305331,-0.1473695926772947,-0.3590187524759001,0.5536779404447839
0.98719845376532,-1.5188662050757602,-0.015944807247072576,0.6301085771711509,-0.6466445780150514,0.3895500391908396,1.1724997573999056,-1.2685751779426666,0.24684898706799252,0.019903762303190745
0.050818084769009876,-0.8224614443050271,0.09292511410670523,0.35539675236597396,0.7791430174713466,0.14002666761144805,-0.6192206062887278,0.5673060873754152,0.44818336935727565,0.4191603737215006
-0.0006653191339415545,-1.2619484674254329,0.10166707202325433,-1.0842660214091722,-0.39806865481209835,-0.1886977814033196,0.3049479299118102,-0.6823197994476689,0.08941123547969623,-0.3070166141662977
-0.5769015850812023,-1.3507915987907904,0.11964790763104141,-0.3713952281518235,-0.3341844654604492,-0.606020360275622,-0.4138177606497743,-0.1091602036273519,-0.5720631146173873,-0.1529735651572603
-0.6082515025986275,-1.0876379356414017,0.13174358032777836,-0.8709066529339429,-0.3722109313383976,-0.06828539049724641,-0.6773817695435616,-0.5948641356553422,1.386409655129873,0.34304099763698587
0.5089548562396384,-1.3944150818588266,0.03740634129930071,0.6427276607623991,0.8173501584909363,0.012096651054224054,-0.35082737059199043,0.1288146678482744,0.2398860743788738,0.031224769564953195
-0.49124476938903416,-1.3993335291236544,0.10501667461835937,0.2626716474460478,-0.5108869000845759,0.47050891755802415,-0.1336455421213279,0.4795811237856237,-1.2763474980896221,0.0512433623169328
0.7415113740115986,-1.2871935813369895,0.03650431123419752,0.03546724709466435,0.05362682781003498,1.0079788403511851,0.35643105142561754,0.5909901504797189,0.09935208287521519,-0.02645501384529853
0.3861887971168686,-0.9391340908249067,0.06841555819896802,0.010423812099335576,-0.40231613868060534,0.5856196714683348,0.6135371920699935,0.2247818869694973,-0.6271724765287153,-1.2024365724008856
0.45392416494475546,-1.5442853189944672,0.04536834651494132,-0.031643499137799215,0.8610271395458919,-0.016340115886065067,-0.9855599999343142,0.9566655941055576,-0.15995711773186289,0.5922759063734472
0.8755230133268492,-1.6025953166323492,0.0005086794336658255,0.9447282770221145,-0.4135215693297687,-0.7368728167597501,0.1709284361481888,-0.40997509424602513,-0.6069789401026892,0.21191485046030326
0.29337076590382416,-1.1711583197370232,0.051398148092727684,0.4161518416136425,-0.15815365563431777,0.07812469321208244,-0.33689990141486403,-0.3261502454291794,0.530161948392557,0.1171715112195412
1.0204074009986814,-1.566401841488994,-0.0054682869976692625,0.018797166805170216,-0.5706720977509108,0.2747995749456321,-0.1752407456764785,-0.0783979463253171,0.6810163700905967,0.6474365754059823
1.8817201991547452,-1.1153543270699995,-0.04200922337076366,0.08798328283458433,0.5675684959041495,0.23860875361719158,-0.3613697922496134,-0.5814243217579236,1.0833128508182417,-0.14852449159158426
0.20346399756079311,-1.4189405085040334,0.0753097659387749,-0.4055743858566134,-0.7187233347936633,-0.5855251940941115,0.5298661364952855,-0.32459499606561,-0.572433663937095,-0.6408246652920214
0.7731123849922545,-1.5844606309422782,0.012763314803290607,0.827124504267277,0.42048154394231535,-0.7932359219989065,-0.06322627918032031,-0.06642005140824854,-0.25663532918718573,-0.04459331790080173
